Open,High,Low,Close,Volume,Label,TEN,HUNDREAD
24.36777448,24.5313166,23.95891921,24.12246132,4642400,1,0,0
23.84443014,23.95890957,23.22297037,23.23932457,7822200,1,0,0
23.23932892,23.76266356,23.14120367,23.48464203,8229600,0,0,0
23.63183331,24.58037749,23.58277068,24.22058487,5356400,1,0,0
24.62943471,25.36537399,24.49860106,25.25089455,9863800,0,0,0
25.29997334,25.36539021,24.61309624,24.61309624,4928600,1,0,0
24.33504336,24.84202343,24.31868916,24.69483566,6153000,0,0,0
24.56401995,24.87474989,24.38412366,24.4658947,5163200,0,0,0
24.58037728,25.1200662,24.35141834,24.43318939,4659200,1,0,0
24.58038,24.69485948,24.28600419,24.51496315,5404800,0,24.30398865,0
24.07338799,24.35140945,23.82807493,23.89349174,4870000,1,24.28109169,0
23.81173292,24.08975452,23.71360764,23.97527504,5507400,0,24.35468674,0
24.13881413,24.15516834,23.56641677,24.05704308,4823400,1,24.41192684,0
24.00798713,24.00798713,23.45194383,23.51736069,8538000,1,24.34160442,0
23.58277248,23.59912669,21.8655803,21.89828873,11304200,1,24.00634384,0
21.94733838,22.74869425,21.86556737,22.30713081,12956800,0,23.7757473,0
22.56881326,22.73235538,21.73474842,21.84922791,9491400,1,23.49118652,0
21.91464522,21.96370786,21.06422615,21.06422615,12406600,0,23.15101967,0
21.16234536,22.29078572,21.16234536,22.11088943,12340000,0,22.91878967,0
22.2907954,22.69965078,21.66933522,22.51975441,9055200,0,22.7192688,0
22.35619377,22.37254797,22.07817234,22.19265175,6079200,0,22.5491848,0
22.37254452,22.58514911,22.22535673,22.33983612,5791600,1,22.38564091,0
22.24172113,22.24172113,21.42401079,21.80015755,10237200,0,22.15995236,0
21.7510968,21.88193047,21.40765843,21.48942947,6906000,0,21.95715923,0
21.3422444,21.45672387,21.19505651,21.30953598,5822000,1,21.89828396,0
21.57120687,21.71839478,21.26047682,21.47308159,6125400,1,21.81487904,0
21.47307275,21.48942695,20.85161291,20.93338394,12422600,0,21.72329464,0
20.88431752,21.03150535,20.279212,20.41004562,11344800,0,21.65787659,0
20.41792683,20.5984712,19.94194622,20.33586121,10233200,0,21.48037376,0
20.20456261,20.54923834,20.1389101,20.38510704,7373000,1,21.26690903,0
20.40151119,21.07444921,20.35227182,20.92673111,9863400,0,21.14031696,0
21.07445227,21.17293102,20.72977665,20.95956039,9247200,0,21.00228939,0
21.25499478,21.30423415,20.68053546,20.79542732,5774400,1,20.90181637,0
20.61488432,20.72977619,20.18814309,20.33586121,8246200,0,20.78645954,0
20.48359091,20.76261418,20.15532823,20.64772224,7307400,1,20.72027817,0
20.51640614,20.56564551,19.99118614,19.99118614,8293200,1,20.57208862,0
19.69575526,19.76140778,18.90792505,19.36749268,18512800,0,20.4154995,0
19.05564089,19.07205402,18.46476831,18.90792274,13221400,1,20.26528721,0
18.9079162,19.15411302,18.39910942,19.10487366,13537800,0,20.14218845,0
19.23618529,19.28542467,18.71096522,18.90792274,10183200,0,19.99447002,0
18.97356863,19.26900482,18.66171932,19.26900482,9397200,0,19.82869739,0
19.1705374,19.67934447,19.07205862,19.35108185,6793000,0,19.66784954,0
19.49878967,19.49878967,18.97356975,19.3018322,5794600,1,19.51849003,0
19.15412151,19.15412151,18.44835696,18.51400948,7631400,1,19.33630486,0
18.51401067,18.51401067,17.36509157,17.98879051,16526400,0,19.07041168,0
17.77541567,18.84226887,17.66052378,18.64531136,12836800,0,18.9358242,0
18.64531035,19.17053036,18.36628722,19.08846474,9665400,0,18.90792141,0
19.08846461,19.36748774,18.34987398,18.61248398,8722200,0,18.87837753,0
18.28421553,18.79302224,18.20214993,18.38269424,5762600,1,18.80615959,0
18.85867683,19.59726731,18.84226371,19.10487366,10342200,1,18.82585468,0
18.97357301,20.53281993,18.85868113,20.20455742,12020200,1,18.91940994,0
20.97597352,21.14010477,20.72977665,20.95956039,15359000,0,19.0802578,0
20.82826646,20.99239779,20.53283005,20.89391899,11004200,0,19.23946648,0
20.92673919,20.99239171,20.63130288,20.82826042,6755200,1,19.47089157,0
20.51640894,21.27141279,20.51640894,21.07445526,8027600,1,19.77945805,0
21.23859107,21.59967995,20.92674159,21.59967995,9983000,1,20.07489491,0
21.33706883,21.51761325,20.9923931,21.00880623,10390000,1,20.26692905,0
19.17052734,19.43313731,18.43193682,18.97356987,38763600,0,20.30303764,0
18.64531155,18.71096406,18.02161275,18.31704903,22607600,0,20.29647312,0
18.23498452,18.90792274,18.21857139,18.90792274,18375600,0,20.27677803,0
18.39911408,18.94074723,18.39911408,18.66172409,14696000,0,20.1224947,0
18.53041913,18.80944227,18.46476663,18.57965851,10338200,0,19.88450451,0
18.64530839,18.67813464,18.39911154,18.44835091,8013400,1,19.6399477,0
18.54682868,19.10487485,18.38269745,18.97356987,11106800,1,19.45447865,0
19.21977101,20.15531921,19.18694476,20.15531921,22024200,0,19.36256504,0
19.95836083,20.35227585,19.63009832,20.35227585,14044800,0,19.23782463,0
20.28662847,20.3030416,19.51521137,19.66292953,8297000,0,19.10323696,0
20.02401582,20.05684208,19.38390384,19.44955635,6315000,1,19.15083561,0
19.64650378,20.089658,19.61367754,19.95835304,8393600,1,19.31496601,0
19.9583748,20.58207402,19.85989598,20.54924774,8903800,0,19.47909851,0
20.40151068,20.84466498,19.97476951,20.22096634,7528200,0,19.63502274,0
19.97476653,20.20455021,19.63009102,20.02400589,7071400,1,19.77945747,0
19.72857067,19.85987563,19.05563274,19.25259018,8469200,1,19.8598814,0
19.85988208,20.48358085,19.82705583,20.35227585,11978200,1,19.997752,0
21.00880067,21.53402069,20.81184316,21.40271568,14995000,0,20.12249165,0
21.40272238,21.69815873,21.18935168,21.59967995,7797600,0,20.24723206,0
21.56685191,21.78022259,21.3370681,21.43554688,5635400,1,20.42449379,0
21.40272165,22.17413876,21.40272165,22.02642059,7205600,0,20.68218021,0
21.97717088,22.17412835,21.6981478,22.14130211,5635600,0,20.90047512,0
22.07565365,22.07565365,21.53402051,21.73097801,5480000,0,21.01864815,0
21.59967902,21.89511536,21.48478711,21.79663658,4756600,1,21.17621517,0
21.73097958,21.79663208,21.51760893,21.66532707,5149400,1,21.34034729,0
21.5996734,22.1741328,21.50119464,21.71456528,5819600,0,21.5865448,0
21.56685102,22.20696304,21.55043789,22.10848427,5156800,0,21.76216564,0
22.09206361,22.30543421,21.7966274,21.86227989,5079000,0,21.80812206,0
21.79663047,22.0756536,21.61608609,21.81304359,3048800,1,21.82945843,0
21.84587538,22.12489858,21.71457034,22.05924606,4241200,1,21.89182835,0
22.30543486,23.04402542,22.09206426,23.04402542,9178800,0,21.99358883,0
22.9783757,23.22457258,22.78141819,22.84707069,8159000,1,22.06416569,0
22.84708605,22.84708605,22.35469196,22.45317078,8313000,0,22.13638496,0
22.68294723,22.83066541,22.55164218,22.60088158,4636200,0,22.21680946,0
22.61730214,22.63371528,22.2398,22.45317078,4074200,1,22.29559383,0
22.38750593,22.8470735,22.35467967,22.65011597,4477200,1,22.3891489,0
22.71577698,22.96197399,22.65012445,22.92914772,5165400,0,22.47121525,0
22.86348915,23.02762044,22.48598718,22.86348915,3507200,1,22.57133617,0
22.8142446,23.37229088,22.79783148,23.24098587,6088800,1,22.7141304,0
23.40769469,23.62183968,22.89704125,23.391222,7074000,0,22.847328,0
23.62183188,23.63830457,22.45227117,22.89703369,6134800,0,22.83262882,0
23.16059693,23.24296036,22.69936172,22.92997932,5611000,1,22.84091969,0
23.11118763,23.72067725,22.99587878,23.70420456,8214400,0,22.96602306,0
23.52300752,23.58889829,23.11119016,23.53948021,4528000,0,23.05988293,21.32092791
23.58889884,23.67126231,23.16060878,23.22649956,3095200,1,23.13721581,21.312057
23.24297098,23.44064331,22.96293519,23.44064331,4214400,1,23.21626854,21.31405026
23.50651713,23.70418931,23.2594269,23.58888054,4391200,1,23.28224182,21.31508232
23.52298487,23.58887558,22.99585916,23.11116791,5231800,1,23.3070097,21.304098
23.06176623,23.06176623,21.74395101,22.13929558,9351400,0,23.19684067,21.27329009
22.00751406,22.46874938,21.7604237,22.13929558,5316600,0,23.07164803,21.24879701
22.0075162,22.33697004,21.87573467,22.17224312,3196600,1,22.99916897,21.22382085
22.41933164,22.51816778,22.05693245,22.05693245,4098200,0,22.91186428,21.19996974
22.05693763,22.38639152,21.84279261,22.36991882,3685400,1,22.77843571,21.17954131
22.40284968,23.06175703,22.35343163,22.69935799,4105200,0,22.69442349,21.16156503
22.86409702,23.02882395,22.32049818,22.34520721,3798200,1,22.60629425,21.14623548
22.60052763,23.32532589,22.55110956,23.19354439,5396600,1,22.58158436,21.13849557
23.55595091,23.68773245,23.35827859,23.65478706,5490200,1,22.58817501,21.13451284
23.7206644,23.98422734,23.57241025,23.88539124,7969600,0,22.66559734,21.1381567
23.73714152,23.83597764,23.55594197,23.60536003,7343400,0,22.81220379,21.1550584
23.65478128,23.80303548,23.4735817,23.7700901,3564800,1,22.97528324,21.16954314
23.81951452,23.83598721,23.21002487,23.34180641,4356400,1,23.09223957,21.18432115
23.39121669,23.83597926,23.39121669,23.68772507,5109200,0,23.25531883,21.21029639
23.65478758,23.65478758,23.25944295,23.34180641,3988600,0,23.35250759,21.22248368
23.40769667,23.70420514,23.37475128,23.65478706,3838000,1,23.4480505,21.23372163
24.34662718,25.17026138,24.26426375,25.17026138,15784200,0,23.73055592,21.26320291
25.12085299,25.87859676,25.1043803,25.81270599,14784000,0,23.99247208,21.29758776
25.56561191,25.91153836,25.51619384,25.84976578,8783200,0,24.21196995,21.33768289
25.82918373,26.19158299,25.6479841,25.97743797,8607400,1,24.42117462,21.38211862
25.82918724,26.8793216,25.41736984,26.85049438,16086600,0,24.74568806,21.4369796
26.68575917,26.68575917,26.33983266,26.63634109,4770200,1,25.03231315,21.48810098
26.57045497,26.7351819,26.32336456,26.61987305,7304400,0,25.36011982,21.54440285
26.35630066,26.45513679,26.14215572,26.27393723,5789800,1,25.61874103,21.60246118
26.22452405,26.58692325,26.17510597,26.29041481,6498200,0,25.91360187,21.66141716
26.55397395,26.58691933,26.30688363,26.40571976,4346000,1,26.18869514,21.72102719
26.19157481,26.47161051,26.09273867,26.40571976,6781800,0,26.31224098,21.7752746
26.15863275,26.2409962,25.82917894,25.84565163,5671800,1,26.31553555,21.82365174
25.69739259,25.71386528,25.03848509,25.10437584,7650600,1,26.24099655,21.8663146
24.4454737,24.46194639,24.00071104,24.19838333,12577600,0,26.06309109,21.90455739
24.51135771,25.23615593,24.37957622,24.86552048,8803200,0,25.8645937,21.94631777
24.8902247,25.15378764,24.87375202,25.03847885,8284800,0,25.70480747,21.99629096
25.00554606,25.21969106,24.44547454,24.56078339,5364600,1,25.49889851,22.04770968
24.57726407,24.57726407,24.14897394,24.21486473,5939200,1,25.29299126,22.10025366
24.21484265,24.6266597,23.9842251,24.31367874,7617800,0,25.09531765,22.15182599
24.33015675,25.13731835,24.33015675,24.89434624,5676000,1,24.9441803,22.21109751
24.92317841,24.97259648,24.44547043,24.6431427,5873200,1,24.76792259,22.2643068
24.64315559,24.64315559,23.78657532,23.78657532,7351000,0,24.56201496,22.30822257
23.91835074,24.494895,23.88540535,24.21074104,6578800,0,24.47265148,22.35682563
24.47841187,24.69255679,24.29721232,24.68432045,4837200,1,24.52124519,22.41791782
24.69254931,24.75844003,24.37956836,24.52782249,6331600,0,24.4874754,22.48266071
24.37958136,25.03848896,24.34663598,24.98907089,5039800,0,24.4825346,22.54547021
25.02200931,25.4832445,24.84080977,25.43382645,4974200,1,24.56983891,22.60829557
25.36794053,25.66444892,25.33499515,25.56561279,5710600,0,24.70491371,22.67713843
25.4667729,25.48324559,25.12084649,25.45030022,4062600,0,24.81857586,22.74711473
25.69739233,25.69739233,25.28557515,25.52854729,3811200,1,24.88199596,22.81071546
25.43383371,25.69739675,25.21968873,25.47913361,4595000,1,24.96559506,22.86293898
25.45030622,25.61503312,24.67608978,24.98907089,7086200,0,25.08584461,22.90283513
25.23616124,25.79623271,25.10437972,25.67268753,5738400,0,25.23203926,22.95014967
25.6974117,26.0598111,25.5985755,25.78801155,4487600,0,25.34240837,22.99925612
25.82917742,25.92801355,25.45030555,25.64797783,2855600,1,25.45442391,23.04453852
25.49972833,25.64798257,25.25263794,25.32676506,3292000,0,25.48819332,23.08144035
25.5326847,25.8786114,25.4997393,25.78801155,3220000,1,25.52361183,23.12875921
25.82917581,25.86212119,25.45030397,25.56561279,4721000,1,25.52361183,23.19402697
25.65023121,25.71634005,25.20399652,25.49735451,5476800,0,25.52831726,23.2651191
25.65023613,25.8485627,25.51801842,25.65023613,3666200,0,25.54048615,23.33187468
25.69981542,25.88161476,25.60065215,25.84856033,3218400,1,25.57742882,23.40303147
25.83203937,25.89814823,25.31969566,25.63371277,3434200,0,25.64189301,23.47287359
25.31969041,25.53454418,25.25358155,25.45190811,3302600,1,25.61981506,23.54221574
25.28663455,25.43537946,25.0717808,25.23705292,3700000,1,25.5647192,23.60423043
24.98915274,25.53455092,24.90651666,25.05526161,5160800,0,25.50544758,23.65274471
24.85692847,24.90651011,24.54291142,24.59249306,3901400,1,25.43202038,23.69472706
24.32805101,24.54290472,24.1297245,24.1297245,4197600,1,25.26619167,23.73895275
24.62555922,24.82388587,24.22890592,24.31567383,4702400,0,25.14119778,23.78713213
24.46027748,24.57596798,24.29500534,24.49333191,3040400,1,25.04079552,23.83203291
24.49333342,24.70818722,24.14626189,24.65860558,5298200,1,24.94163246,23.87271962
24.85693216,24.85693216,24.60902393,24.65860558,5614400,0,24.82263699,23.91665665
24.67512696,24.82387186,24.49332763,24.70818138,2638400,1,24.73008385,23.96303462
24.59249501,24.98914816,24.59249501,24.98088455,3808400,1,24.68298149,24.01975041
25.03872234,25.23704885,25.03872234,25.12549019,4095000,0,24.67182522,24.06700995
25.41885157,25.55520106,25.22052503,25.55106926,3917400,1,24.72140598,24.10808276
25.55106303,25.86507998,25.53453582,25.81549835,4894200,0,24.84370651,24.14982354
25.79898947,25.79898947,25.33622733,25.36928177,4159200,1,24.96766224,24.18877141
25.23705317,25.36927087,25.10483547,25.12136269,6264800,1,25.04823113,24.2194144
24.52638665,24.79082208,24.29500564,24.3611145,7642800,0,25.03500939,24.24139274
