Open,High,Low,Close,Volume,TEN,HUNDREAD
62.32631198,62.89811171,59.49907302,60.16617203,8383899,60.2741684,0
60.99209667,62.19923142,60.70619484,62.00862885,8070518,60.7443161,0
61.75449596,64.51819863,58.48252114,61.59566116,17433891,61.13504562,0
61.24621856,63.91462157,60.86501755,63.53342056,9093401,61.68143234,0
62.77100577,65.05820731,62.32627338,62.38980484,9296220,62.06262779,0
62.7710161,63.88285132,61.75448417,62.58041763,5627794,62.18969421,0
63.40635657,63.72402206,61.78625321,62.072155,5760636,61.94826469,0
61.81803806,61.81803806,59.88026868,60.67443466,8094680,61.78943291,0
60.80148297,60.80148297,56.76711062,57.81541443,9293919,61.5225914,0
57.18008961,58.10132252,55.90941933,56.22708893,8615274,60.90631981,0
55.8141053,57.30714147,52.28800127,53.3680687,12323972,60.22650948,0
52.79626093,57.05299849,52.51035922,56.86240005,10428097,59.7118866,0
57.05301116,58.51427966,55.9411759,56.67181015,8582953,59.2195015,0
55.78233753,55.78233753,52.25623351,53.3680687,15349527,58.20296631,0
53.36809335,53.4951604,51.87505649,52.85982513,11122432,57.24996834,0
51.8432721,54.47990733,51.4620711,54.13047409,8915163,56.40497398,0
54.13048351,57.43422209,54.09871574,57.18008804,10016914,55.91576729,0
57.18010694,57.91074156,55.401168,56.1635704,6467209,55.46468086,0
55.65528527,57.49775515,55.24232047,56.22708893,6608105,55.30584831,0
56.92594416,57.2753774,55.97294366,56.67181015,5113476,55.35032043,0
57.18007163,57.52950483,56.13177202,56.92593765,4389121,55.70610733,0
56.41767384,57.75187529,56.25884314,56.60827637,4272910,55.68069496,0
56.16355958,56.48122922,54.16225874,54.95642471,5798815,55.50915642,0
55.46468795,55.49645572,54.47991948,54.70228577,3798340,55.64257812,0
54.19399555,55.7187993,54.13046409,54.82933044,4911075,55.83952866,0
54.99091513,56.16770419,54.76828057,55.84965134,5048937,56.01144638,0
56.23131286,56.29492505,55.08633395,55.46799088,5088685,55.84023666,0
53.68692221,53.78233647,51.9376433,52.41471863,10473284,55.46535149,0
52.92358281,54.70466724,52.51011982,53.14621735,8479085,55.15726433,0
52.79636249,53.81412503,52.54192186,53.14621735,5857286,54.80470505,0
52.92357892,53.36885202,51.90582052,53.01899719,6179559,54.414011,0
53.49608185,55.59521121,53.43246965,55.46799088,7600027,54.29998245,0
54.70464891,55.40435839,54.00493537,54.89547729,5778627,54.29388771,0
54.00496946,54.60926513,53.27345344,53.97316742,4787751,54.22097588,0
53.97316914,54.70468519,53.4324816,54.16399765,6714483,54.1544426,0
53.9413582,55.59521866,52.63735269,55.59521866,7080792,54.12899933,0
55.46799385,55.9768752,54.51384335,54.64106369,6253929,54.04630661,0
54.19578923,55.97686972,53.01900428,55.78604126,8560673,54.38343887,57.28807285
56.2312986,57.12184069,54.13216571,54.19577789,6242110,54.48839493,57.24106018
53.68691439,54.54565067,53.20983913,54.41843033,4494557,54.61561623,57.21626644
54.8318948,56.48575507,54.8000887,56.45394897,3783905,54.9591114,57.19183548
56.23131107,56.3585314,54.5456448,54.60925293,3904195,54.87323761,57.15911266
54.73648463,55.4361986,53.68691977,53.94136047,5975275,54.77782593,57.12224911
55.46800337,55.84966444,54.76829342,55.37258911,5725072,54.9177681,57.07685001
55.18176845,58.10783306,55.18176845,57.40812302,7616344,55.24218063,57.04672894
57.12185101,58.33044203,56.61296972,57.18545914,5616392,55.40120468,57.01184265
57.24907495,61.956219,56.74019363,61.57456207,11626813,56.09455452,57.02719406
60.74763638,62.24247444,59.79348581,60.93846893,9754578,56.60979729,57.02920345
61.00206859,61.44734177,60.49318727,60.90665436,4957099,57.28088493,57.05056919
60.62041043,61.2883182,60.47729111,60.47729111,3807754,57.88677101,57.04860123
60.49318551,61.03387291,59.41181478,60.71582413,4192996,58.31295853,57.05155716
60.49319865,61.06569227,58.77572592,59.03016663,5525600,58.7550499,57.02496323
59.03017445,60.55681888,58.96656629,59.44364166,5634070,59.30527802,57.00250404
